date_time,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,cloud_coverage,weather_condition,forecasted_weather,year,month,day,hour,weekday,is_weekend,season,wind_dir_label,season_encoded,wind_dir_encoded
25-02-2014,0.38852459,0.673469388,0.450549451,26,0.296081277,0.005366726,0.1,rain,sun,2014,2,25,0,1,0,Winter,NE,3,2
26-02-2014,0.444262295,0.816326531,0.230769231,156,0.590711176,0,0.67,sun,sun,2014,2,26,0,2,0,Winter,SE,3,5
27-02-2014,0.406557377,0.693877551,0.208791209,238,0.435413643,0,0.81,sun,sun,2014,2,27,0,3,0,Winter,SW,3,6
28-02-2014,0.432786885,0,0.604395604,155,0.431059507,0,0.67,sun,sun,2014,2,28,0,4,0,Winter,SE,3,5
01-03-2014,0.314754098,0.408163265,0.472527473,290,0.484760522,0.008944544,0.97,rain,rain,2014,3,1,0,5,1,Spring,W,1,7
02-03-2014,0.352459016,0.959183673,0.582417582,135,0.457184325,0.341681574,0.92,rain,rain,2014,3,2,0,6,1,Spring,SE,1,5
03-03-2014,0.506557377,0.102040816,0.516483516,143,0.438316401,0.191413238,0.87,rain,rain,2014,3,3,0,0,0,Spring,SE,1,5
04-03-2014,0.480327869,0.551020408,0.384615385,105,0.306240929,0.295169946,0.21,rain,rain,2014,3,4,0,1,0,Spring,E,1,0
05-03-2014,0.554098361,0.326530612,0.384615385,157,0.47605225,0.835420394,0.65,rain,rain,2014,3,5,0,2,0,Spring,SE,1,5
06-03-2014,0.506557377,0.081632653,0.637362637,145,0.593613933,0.053667263,0.43,rain,rain,2014,3,6,0,3,0,Spring,SE,1,5
07-03-2014,0.526229508,0.612244898,0.417582418,1,0.529753266,0,0.05,sun,sun,2014,3,7,0,4,0,Spring,N,1,1
08-03-2014,0.444262295,0.081632653,0.252747253,76,0.629898403,0.577817531,0.41,rain,rain,2014,3,8,0,5,1,Spring,E,1,0
09-03-2014,0.524590164,0.755102041,0.428571429,131,0.386066763,0.076923077,0.24,rain,rain,2014,3,9,0,6,1,Spring,SE,1,5
10-03-2014,0.424590164,0.040816327,0.197802198,89,0.306240929,0.336314848,0.56,rain,sun,2014,3,10,0,0,0,Spring,E,1,0
11-03-2014,0.432786885,0.448979592,0.208791209,344,0.455732946,0,0.84,fog,fog,2014,3,11,0,1,0,Spring,N,1,1
12-03-2014,0.442622951,0.734693878,0.164835165,349,0.403483309,0,0.54,fog,fog,2014,3,12,0,2,0,Spring,N,1,1
13-03-2014,0.43442623,0.734693878,0.230769231,262,0.417997097,0.008944544,0.15,rain,rain,2014,3,13,0,3,0,Spring,W,1,7
14-03-2014,0.496721311,0.183673469,0.626373626,350,0.522496372,0.123434705,0.94,rain,rain,2014,3,14,0,4,0,Spring,N,1,1
15-03-2014,0.470491803,0.183673469,0.285714286,107,0.419448476,0.14490161,0.13,rain,rain,2014,3,15,0,5,1,Spring,E,1,0
16-03-2014,0.370491803,0.367346939,0.373626374,73,0.310595065,0.495527728,0.38,rain,rain,2014,3,16,0,6,1,Spring,E,1,0
17-03-2014,0.33442623,0.326530612,0.307692308,38,0.410740203,0.005366726,0.27,rain,rain,2014,3,17,0,0,0,Spring,NE,1,2
18-03-2014,0.342622951,0.408163265,0.131868132,158,0.541364296,0,0.95,sun,sun,2014,3,18,0,1,0,Spring,S,1,4
19-03-2014,0.360655738,0.265306122,0.516483516,70,0.589259797,0.008944544,0.91,rain,rain,2014,3,19,0,2,0,Spring,E,1,0
20-03-2014,0.33442623,0.163265306,0.285714286,311,0.587808418,0,0.5,sun,sun,2014,3,20,0,3,0,Spring,NW,1,3
21-03-2014,0.344262295,0.918367347,0.373626374,240,0.552975327,0,0.48,sun,snow,2014,3,21,0,4,0,Spring,SW,1,6
22-03-2014,0.324590164,0,0.153846154,297,0.467343977,0,0.08,sun,sun,2014,3,22,0,5,1,Spring,NW,1,3
23-03-2014,0.406557377,0.897959184,0.318681319,35,0.550072569,0,0.57,sun,sun,2014,3,23,0,6,1,Spring,NE,1,2
24-03-2014,0.480327869,0.244897959,0.197802198,83,0.486211901,0,0.44,sun,fog,2014,3,24,0,0,0,Spring,E,1,0
25-03-2014,0.462295082,0.06122449,0.43956044,262,0.507982583,0.073345259,0.21,rain,rain,2014,3,25,0,1,0,Spring,W,1,7
26-03-2014,0.398360656,0,0.21978022,309,0.355587808,0.064400716,0.31,rain,snow,2014,3,26,0,2,0,Spring,NW,1,3
27-03-2014,0.43442623,0.979591837,0.263736264,171,0.497822932,0.005366726,0.68,rain,drizzle,2014,3,27,0,3,0,Spring,S,1,4
28-03-2014,0.43442623,0.795918367,0.384615385,172,0.547169811,0.395348837,0.86,rain,rain,2014,3,28,0,4,0,Spring,S,1,4
29-03-2014,0.43442623,0.632653061,0.516483516,46,0.541364296,0.250447227,0.68,rain,rain,2014,3,29,0,5,1,Spring,NE,1,2
30-03-2014,0.38852459,0.673469388,0.516483516,140,0.30478955,0,0.41,sun,sun,2014,3,30,0,6,1,Spring,SE,1,5
31-03-2014,0.416393443,0.551020408,0.373626374,117,0.506531205,0,0.52,sun,sun,2014,3,31,0,0,0,Spring,SE,1,5
01-04-2014,0.470491803,0.612244898,0.263736264,276,0.283018868,0,0.95,sun,sun,2014,4,1,0,1,0,Spring,W,1,7
02-04-2014,0.452459016,0.142857143,0.417582418,213,0.516690856,0,0.58,sun,sun,2014,4,2,0,2,0,Spring,SW,1,6
03-04-2014,0.442622951,0.775510204,0.384615385,219,0.3904209,0.044722719,0.73,rain,rain,2014,4,3,0,3,0,Spring,SW,1,6
04-04-2014,0.43442623,0.510204082,0.472527473,25,0.740203193,0,0.38,sun,snow,2014,4,4,0,4,0,Spring,NE,1,2
05-04-2014,0.444262295,0.673469388,0.428571429,8,0.509433962,0.082289803,0.14,rain,rain,2014,4,5,0,5,1,Spring,N,1,1
06-04-2014,0.48852459,0.040816327,0.241758242,270,0.608127721,0,0.7,sun,sun,2014,4,6,0,6,1,Spring,W,1,7
07-04-2014,0.624590164,1,0.230769231,9,0.798258345,0,0.28,sun,sun,2014,4,7,0,0,0,Spring,N,1,1
08-04-2014,0.516393443,0.224489796,0.417582418,120,0.373004354,0.082289803,0.02,rain,rain,2014,4,8,0,1,0,Spring,SE,1,5
09-04-2014,0.470491803,0,0.274725275,124,0.555878084,0,0.82,sun,sun,2014,4,9,0,2,0,Spring,SE,1,5
10-04-2014,0.480327869,0.87755102,0.351648352,169,0.319303338,0,0.09,sun,sun,2014,4,10,0,3,0,Spring,S,1,4
11-04-2014,0.48852459,0.081632653,0.263736264,71,0.541364296,0,0.91,sun,sun,2014,4,11,0,4,0,Spring,E,1,0
12-04-2014,0.516393443,0.591836735,0.43956044,151,0.748911466,0,0.28,sun,sun,2014,4,12,0,5,1,Spring,SE,1,5
13-04-2014,0.554098361,0.591836735,0.296703297,207,0.400580552,0,0.78,sun,fog,2014,4,13,0,6,1,Spring,SW,1,6
14-04-2014,0.544262295,0.326530612,0.241758242,48,0.362844702,0,0.34,sun,sun,2014,4,14,0,0,0,Spring,NE,1,2
15-04-2014,0.48852459,0.959183673,0.395604396,153,0.478955007,0.008944544,0.05,rain,rain,2014,4,15,0,1,0,Spring,SE,1,5
16-04-2014,0.452459016,0.93877551,0.461538462,346,0.789550073,0.194991055,0.11,rain,drizzle,2014,4,16,0,2,0,Spring,N,1,1
17-04-2014,0.43442623,0.448979592,0.472527473,292,0.603773585,0.330948122,0.37,rain,snow,2014,4,17,0,3,0,Spring,W,1,7
18-04-2014,0.452459016,0.285714286,0.373626374,67,0.361393324,0,0.76,sun,sun,2014,4,18,0,4,0,Spring,NE,1,2
19-04-2014,0.408196721,0.734693878,0.472527473,49,0.703918723,0.245080501,0.92,rain,rain,2014,4,19,0,5,1,Spring,NE,1,2
20-04-2014,0.472131148,0.408163265,0.252747253,151,0.251088534,0,0.18,sun,sun,2014,4,20,0,6,1,Spring,SE,1,5
21-04-2014,0.53442623,0.265306122,0.230769231,18,0.802612482,0.091234347,0.66,rain,sun,2014,4,21,0,0,0,Spring,N,1,1
22-04-2014,0.406557377,0.020408163,0.417582418,99,0.616835994,0.254025045,0.07,rain,rain,2014,4,22,0,1,0,Spring,E,1,0
23-04-2014,0.416393443,0.204081633,0.505494505,59,0.747460087,0.15921288,0.07,rain,sun,2014,4,23,0,2,0,Spring,NE,1,2
24-04-2014,0.452459016,0.775510204,0.538461538,166,0.252539913,0.221824687,0.83,rain,rain,2014,4,24,0,3,0,Spring,S,1,4
25-04-2014,0.452459016,0.755102041,0.208791209,201,0.516690856,0,0.46,sun,sun,2014,4,25,0,4,0,Spring,S,1,4
26-04-2014,0.462295082,0.673469388,0.384615385,344,0.473149492,0.059033989,0.03,rain,rain,2014,4,26,0,5,1,Spring,N,1,1
27-04-2014,0.406557377,0.755102041,0.593406593,145,0.345428157,0.123434705,0.5,rain,rain,2014,4,27,0,6,1,Spring,SE,1,5
28-04-2014,0.460655738,1,0.241758242,163,0.303338171,0,0.84,sun,sun,2014,4,28,0,0,0,Spring,S,1,4
29-04-2014,0.68852459,0.673469388,0.208791209,241,0.566037736,0,0.66,sun,fog,2014,4,29,0,1,0,Spring,SW,1,6
30-04-2014,0.73442623,0.346938776,0.384615385,68,0.579100145,0,0.44,sun,sun,2014,4,30,0,2,0,Spring,E,1,0
01-05-2014,0.78852459,0.591836735,0.285714286,174,0.680696662,0,0.07,sun,sun,2014,5,1,0,3,0,Spring,S,1,4
02-05-2014,0.598360656,0.285714286,0.472527473,48,0.419448476,0,0.86,sun,sun,2014,5,2,0,4,0,Spring,NE,1,2
03-05-2014,0.516393443,0.530612245,0.32967033,107,0.471698113,0.595706619,0.15,rain,fog,2014,5,3,0,5,1,Spring,E,1,0
04-05-2014,0.506557377,0.673469388,0.417582418,225,0.291727141,0.286225403,0.76,rain,rain,2014,5,4,0,6,1,Spring,SW,1,6
05-05-2014,0.53442623,0.755102041,0.373626374,160,0.715529753,0.091234347,0.66,rain,rain,2014,5,5,0,0,0,Spring,S,1,4
06-05-2014,0.53442623,0.653061224,0.241758242,118,0.502177068,0,0.08,sun,sun,2014,5,6,0,1,0,Spring,SE,1,5
07-05-2014,0.542622951,0.469387755,0.142857143,148,0.596516691,0,0.59,sun,sun,2014,5,7,0,2,0,Spring,SE,1,5
08-05-2014,0.506557377,0.285714286,0.32967033,149,0.602322206,0.245080501,0.77,rain,rain,2014,5,8,0,3,0,Spring,SE,1,5
09-05-2014,0.460655738,0.591836735,0.571428571,292,0.703918723,0.035778175,0.76,rain,rain,2014,5,9,0,4,0,Spring,W,1,7
10-05-2014,0.498360656,0.836734694,0.186813187,142,0.371552975,0.008944544,0.7,rain,rain,2014,5,10,0,5,1,Spring,SE,1,5
11-05-2014,0.570491803,0.326530612,0.142857143,159,0.593613933,0,0.14,sun,sun,2014,5,11,0,6,1,Spring,S,1,4
12-05-2014,0.678688525,0.081632653,0.252747253,10,0.48766328,0,0.7,sun,sun,2014,5,12,0,0,0,Spring,N,1,1
13-05-2014,0.772131148,0.571428571,0.373626374,137,0.798258345,0,0.97,sun,fog,2014,5,13,0,1,0,Spring,SE,1,5
14-05-2014,0.798360656,0.06122449,0.318681319,77,0.371552975,0,0.4,sun,sun,2014,5,14,0,2,0,Spring,E,1,0
15-05-2014,0.772131148,0.183673469,0.285714286,76,0.661828737,0,0.21,sun,sun,2014,5,15,0,3,0,Spring,E,1,0
16-05-2014,0.644262295,0.326530612,0.406593407,253,0.542815675,0,0.23,sun,sun,2014,5,16,0,4,0,Spring,W,1,7
17-05-2014,0.644262295,0.183673469,0.307692308,257,0.535558781,0,1,sun,sun,2014,5,17,0,5,1,Spring,W,1,7
18-05-2014,0.626229508,0.326530612,0.307692308,319,0.499274311,0,0.43,sun,sun,2014,5,18,0,6,1,Spring,NW,1,3
19-05-2014,0.63442623,0.387755102,0.197802198,290,0.687953556,0,0,sun,sun,2014,5,19,0,0,0,Spring,W,1,7
20-05-2014,0.652459016,0.469387755,0.252747253,262,0.529753266,0,0.09,sun,fog,2014,5,20,0,1,0,Spring,W,1,7
21-05-2014,0.626229508,0.081632653,0.142857143,84,0.271407837,0,0.79,sun,sun,2014,5,21,0,2,0,Spring,E,1,0
22-05-2014,0.716393443,0.673469388,0.230769231,145,0.669085631,0,0.71,sun,sun,2014,5,22,0,3,0,Spring,SE,1,5
23-05-2014,0.662295082,0.102040816,0.395604396,322,0.642960813,0.067978533,0.55,rain,drizzle,2014,5,23,0,4,0,Spring,NW,1,3
24-05-2014,0.606557377,0.020408163,0.21978022,41,0.577648766,0,0.88,sun,sun,2014,5,24,0,5,1,Spring,NE,1,2
25-05-2014,0.544262295,0.244897959,0.10989011,124,0.328011611,0.100178891,0.49,rain,drizzle,2014,5,25,0,6,1,Spring,SE,1,5
26-05-2014,0.606557377,0.857142857,0.450549451,166,0.351233672,0,0.11,sun,sun,2014,5,26,0,0,0,Spring,S,1,4
27-05-2014,0.616393443,0.857142857,0.230769231,240,0.2191582,0,0.88,sun,sun,2014,5,27,0,1,0,Spring,SW,1,6
28-05-2014,0.598360656,0.959183673,0.32967033,279,0.558780842,0,0.8,sun,sun,2014,5,28,0,2,0,Spring,W,1,7
29-05-2014,0.616393443,0.204081633,0.428571429,187,0.296081277,0,0.59,sun,sun,2014,5,29,0,3,0,Spring,S,1,4
30-05-2014,0.608196721,0.93877551,0.450549451,301,0.242380261,0,0.25,sun,fog,2014,5,30,0,4,0,Spring,NW,1,3
31-05-2014,0.670491803,0.448979592,0.197802198,18,0.676342525,0,0.77,sun,sun,2014,5,31,0,5,1,Spring,N,1,1
01-06-2014,0.662295082,0.306122449,0.208791209,67,0.603773585,0,0.4,sun,sun,2014,6,1,0,6,1,Summer,NE,2,2
02-06-2014,0.68852459,0.612244898,0.21978022,217,0.444121916,0,0.35,sun,snow,2014,6,2,0,0,0,Summer,SW,2,6
03-06-2014,0.606557377,0.204081633,0.307692308,101,0.473149492,0,0.22,sun,sun,2014,6,3,0,1,0,Summer,E,2,0
04-06-2014,0.606557377,0.306122449,0.241758242,41,0.142235123,0,0.42,sun,sun,2014,6,4,0,2,0,Summer,NE,2,2
05-06-2014,0.652459016,0.142857143,0.21978022,287,0.625544267,0,0.05,sun,sun,2014,6,5,0,3,0,Summer,W,2,7
06-06-2014,0.708196721,0.06122449,0.307692308,166,0.391872279,0,0.68,sun,rain,2014,6,6,0,4,0,Summer,S,2,4
07-06-2014,0.742622951,0.795918367,0.296703297,108,0.539912917,0,0.42,sun,sun,2014,6,7,0,5,1,Summer,E,2,0
08-06-2014,0.706557377,0.06122449,0.186813187,35,0.130624093,0,0.24,sun,sun,2014,6,8,0,6,1,Summer,NE,2,2
09-06-2014,0.68852459,0.489795918,0.351648352,231,0.63425254,0,0.17,sun,sun,2014,6,9,0,0,0,Summer,SW,2,6
10-06-2014,0.652459016,0.040816327,0.274725275,228,0.383164006,0,0.61,sun,snow,2014,6,10,0,1,0,Summer,SW,2,6
11-06-2014,0.698360656,0.632653061,0.252747253,352,0.291727141,0,0.12,sun,drizzle,2014,6,11,0,2,0,Summer,N,2,1
12-06-2014,0.680327869,0.040816327,0.395604396,163,0.442670537,0.032200358,0.42,rain,drizzle,2014,6,12,0,3,0,Summer,S,2,4
13-06-2014,0.562295082,0.530612245,0.505494505,72,0.404934688,0.114490161,0.77,rain,rain,2014,6,13,0,4,0,Summer,E,2,0
14-06-2014,0.608196721,0.571428571,0.307692308,135,0.647314949,0,0.27,sun,sun,2014,6,14,0,5,1,Summer,SE,2,5
15-06-2014,0.58852459,0.632653061,0.351648352,352,0.431059507,0.008944544,0.17,rain,rain,2014,6,15,0,6,1,Summer,N,2,1
16-06-2014,0.562295082,1,0.21978022,69,0.689404935,0.064400716,0.58,rain,rain,2014,6,16,0,0,0,Summer,E,2,0
17-06-2014,0.580327869,0.367346939,0.285714286,195,0.539912917,0.023255814,0.59,rain,rain,2014,6,17,0,1,0,Summer,S,2,4
18-06-2014,0.616393443,0.408163265,0.252747253,268,0.621190131,0,0.62,sun,sun,2014,6,18,0,2,0,Summer,W,2,7
19-06-2014,0.736065574,0.081632653,0.362637363,48,0.492017417,0.01431127,0.56,rain,rain,2014,6,19,0,3,0,Summer,NE,2,2
20-06-2014,0.616393443,0.346938776,0.32967033,315,0.676342525,0.005366726,0.91,rain,rain,2014,6,20,0,4,0,Summer,NW,2,3
21-06-2014,0.662295082,0.551020408,0.351648352,129,0.325108853,0,0.5,sun,drizzle,2014,6,21,0,5,1,Summer,SE,2,5
22-06-2014,0.716393443,0.836734694,0.252747253,4,0.507982583,0,0.55,sun,sun,2014,6,22,0,6,1,Summer,N,2,1
23-06-2014,0.752459016,0.428571429,0.230769231,26,0.433962264,0,0.26,sun,sun,2014,6,23,0,0,0,Summer,NE,2,2
24-06-2014,0.760655738,0.408163265,0.230769231,159,0.69521045,0,0.31,sun,sun,2014,6,24,0,1,0,Summer,S,2,4
25-06-2014,0.780327869,0.102040816,0.21978022,148,0.709724238,0,0.08,sun,sun,2014,6,25,0,2,0,Summer,SE,2,5
26-06-2014,0.706557377,0,0.406593407,263,0.492017417,0,0.95,sun,sun,2014,6,26,0,3,0,Summer,W,2,7
27-06-2014,0.698360656,0.081632653,0.450549451,229,0.30478955,0.032200358,0.83,rain,rain,2014,6,27,0,4,0,Summer,SW,2,6
28-06-2014,0.670491803,0.816326531,0.428571429,199,0.554426705,0.041144902,0.91,rain,rain,2014,6,28,0,5,1,Summer,S,2,4
29-06-2014,0.672131148,0.224489796,0.307692308,49,0.251088534,0,0.96,sun,sun,2014,6,29,0,6,1,Summer,NE,2,2
30-06-2014,0.754098361,0.510204082,0.43956044,66,0.728592163,0,0.67,sun,sun,2014,6,30,0,0,0,Summer,NE,2,2
01-07-2014,0.944262295,0.918367347,0.340659341,299,0.423802612,0,0.45,sun,sun,2014,7,1,0,1,0,Summer,NW,2,3
02-07-2014,0.806557377,0.673469388,0.351648352,57,0.48766328,0,0.97,sun,sun,2014,7,2,0,2,0,Summer,NE,2,2
03-07-2014,0.708196721,0.979591837,0.296703297,258,0.393323657,0,0.66,sun,sun,2014,7,3,0,3,0,Summer,W,2,7
04-07-2014,0.744262295,0.265306122,0.351648352,341,0.361393324,0,0.25,sun,sun,2014,7,4,0,4,0,Summer,N,2,1
05-07-2014,0.742622951,0.510204082,0.197802198,325,0.599419448,0,0.07,fog,fog,2014,7,5,0,5,1,Summer,NW,2,3
06-07-2014,0.844262295,0.897959184,0.285714286,129,0.468795356,0,0.05,sun,snow,2014,7,6,0,6,1,Summer,SE,2,5
07-07-2014,0.862295082,0.530612245,0.406593407,214,0.497822932,0,0.79,fog,fog,2014,7,7,0,0,0,Summer,SW,2,6
08-07-2014,0.872131148,0.163265306,0.340659341,171,0.346879536,0,0.23,sun,sun,2014,7,8,0,1,0,Summer,S,2,4
09-07-2014,0.790163934,0.510204082,0.208791209,257,0.616835994,0,0.47,sun,sun,2014,7,9,0,2,0,Summer,W,2,7
10-07-2014,0.808196721,0.93877551,0.197802198,101,0.631349782,0,0.93,fog,fog,2014,7,10,0,3,0,Summer,E,2,0
11-07-2014,0.880327869,0.428571429,0.197802198,208,0.461538462,0,0.44,sun,sun,2014,7,11,0,4,0,Summer,SW,2,6
12-07-2014,0.926229508,0.93877551,0.197802198,290,0.676342525,0,0.12,sun,sun,2014,7,12,0,5,1,Summer,W,2,7
13-07-2014,0.852459016,0.591836735,0.241758242,353,0.477503628,0,0.68,sun,drizzle,2014,7,13,0,6,1,Summer,N,2,1
14-07-2014,0.826229508,0.857142857,0.263736264,285,0.605224964,0,0.24,sun,drizzle,2014,7,14,0,0,0,Summer,W,2,7
15-07-2014,0.862295082,0.959183673,0.208791209,115,0.256894049,0,0.19,sun,sun,2014,7,15,0,1,0,Summer,SE,2,5
16-07-2014,0.870491803,0.326530612,0.21978022,263,0.542815675,0,0.81,sun,sun,2014,7,16,0,2,0,Summer,W,2,7
17-07-2014,0.790163934,0.510204082,0.362637363,149,0.452830189,0,0.81,sun,sun,2014,7,17,0,3,0,Summer,SE,2,5
18-07-2014,0.708196721,0.714285714,0.263736264,299,0.515239478,0,0.65,sun,rain,2014,7,18,0,4,0,Summer,NW,2,3
19-07-2014,0.790163934,0,0.549450549,35,0.507982583,0,0.73,fog,fog,2014,7,19,0,5,1,Summer,NE,2,2
20-07-2014,0.678688525,0.142857143,0.263736264,332,0.510885341,0,0.44,sun,sun,2014,7,20,0,6,1,Summer,NW,2,3
21-07-2014,0.73442623,0.979591837,0.197802198,286,0.582002903,0,0.46,sun,fog,2014,7,21,0,0,0,Summer,W,2,7
22-07-2014,0.68852459,0.693877551,0.076923077,302,0.409288824,0.005366726,0.62,rain,rain,2014,7,22,0,1,0,Summer,NW,2,3
23-07-2014,0.652459016,0.285714286,0.318681319,310,0.574746009,0.345259392,0.75,rain,rain,2014,7,23,0,2,0,Summer,NW,2,3
24-07-2014,0.672131148,0.93877551,0.472527473,207,0.67053701,0,0.76,sun,sun,2014,7,24,0,3,0,Summer,SW,2,6
25-07-2014,0.698360656,0.428571429,0.252747253,105,0.287373004,0,0.54,sun,sun,2014,7,25,0,4,0,Summer,E,2,0
26-07-2014,0.770491803,0.265306122,0.351648352,157,0.378809869,0,0.74,sun,sun,2014,7,26,0,5,1,Summer,SE,2,5
27-07-2014,0.83442623,0.510204082,0.406593407,120,0.384615385,0,0.18,sun,sun,2014,7,27,0,6,1,Summer,SE,2,5
28-07-2014,0.872131148,0.551020408,0.362637363,54,0.333817126,0,0.34,sun,sun,2014,7,28,0,0,0,Summer,NE,2,2
29-07-2014,0.872131148,0.448979592,0.263736264,11,0.423802612,0,0.52,sun,sun,2014,7,29,0,1,0,Summer,N,2,1
30-07-2014,0.842622951,0.265306122,0.32967033,144,0.641509434,0,0.25,sun,sun,2014,7,30,0,2,0,Summer,SE,2,5
31-07-2014,0.918032787,0.469387755,0.406593407,135,0.702467344,0,0.13,sun,sun,2014,7,31,0,3,0,Summer,SE,2,5
01-08-2014,0.844262295,0.020408163,0.318681319,2,0.507982583,0,0.44,sun,sun,2014,8,1,0,4,0,Summer,N,2,1
02-08-2014,0.862295082,0.897959184,0.142857143,143,0.445573295,0.008944544,0.43,rain,rain,2014,8,2,0,5,1,Summer,SE,2,5
03-08-2014,0.880327869,0.510204082,0.241758242,29,0.608127721,0,0.87,sun,sun,2014,8,3,0,6,1,Summer,NE,2,2
04-08-2014,0.926229508,0.265306122,0.241758242,236,0.149492017,0,0.64,sun,sun,2014,8,4,0,0,0,Summer,SW,2,6
05-08-2014,0.762295082,0.12244898,0.252747253,278,0.338171263,0,0.5,sun,sun,2014,8,5,0,1,0,Summer,W,2,7
06-08-2014,0.798360656,0.040816327,0.197802198,347,0.155297533,0,0.42,fog,fog,2014,8,6,0,2,0,Summer,N,2,1
07-08-2014,0.762295082,0.93877551,0.21978022,114,0.336719884,0,0.85,fog,fog,2014,8,7,0,3,0,Summer,SE,2,5
08-08-2014,0.762295082,0.448979592,0.274725275,103,0.380261248,0,0.22,sun,sun,2014,8,8,0,4,0,Summer,E,2,0
09-08-2014,0.826229508,0.918367347,0.406593407,117,0.70682148,0,0.55,sun,sun,2014,8,9,0,5,1,Summer,SE,2,5
10-08-2014,0.854098361,0.857142857,0.32967033,4,0.091436865,0,0.18,sun,sun,2014,8,10,0,6,1,Summer,N,2,1
11-08-2014,1,0.93877551,0.241758242,359,0.431059507,0.008944544,0.81,rain,rain,2014,8,11,0,0,0,Summer,N,2,1
12-08-2014,0.852459016,0.897959184,0.296703297,247,0.582002903,0.227191413,0.75,rain,rain,2014,8,12,0,1,0,Summer,SW,2,6
13-08-2014,0.752459016,0.346938776,0.252747253,320,0.551523948,0.386404293,0.54,rain,rain,2014,8,13,0,2,0,Summer,NW,2,3
14-08-2014,0.752459016,0.755102041,0.021978022,120,0.703918723,0,0.91,sun,sun,2014,8,14,0,3,0,Summer,SE,2,5
15-08-2014,0.798360656,0.693877551,0.120879121,285,0.515239478,0.017889088,0.91,rain,rain,2014,8,15,0,4,0,Summer,W,2,7
16-08-2014,0.8,0.285714286,0.197802198,148,0.545718433,0,0.59,sun,sun,2014,8,16,0,5,1,Summer,SE,2,5
17-08-2014,0.826229508,0.489795918,0.263736264,83,0.224963716,0,0.58,sun,sun,2014,8,17,0,6,1,Summer,E,2,0
18-08-2014,0.862295082,0.734693878,0.318681319,230,0.348330914,0,0.32,sun,sun,2014,8,18,0,0,0,Summer,SW,2,6
19-08-2014,0.826229508,0.551020408,0.21978022,287,0.233671988,0,0.18,sun,sun,2014,8,19,0,1,0,Summer,W,2,7
20-08-2014,0.708196721,0.183673469,0.351648352,160,0.574746009,0,0.27,sun,sun,2014,8,20,0,2,0,Summer,S,2,4
21-08-2014,0.652459016,0.775510204,0.142857143,271,0.542815675,0,0.51,sun,fog,2014,8,21,0,3,0,Summer,W,2,7
22-08-2014,0.73442623,0.326530612,0.274725275,37,0.53701016,0,0.48,sun,sun,2014,8,22,0,4,0,Summer,NE,2,2
23-08-2014,0.808196721,0.775510204,0.175824176,225,0.364296081,0,0.36,sun,sun,2014,8,23,0,5,1,Summer,SW,2,6
24-08-2014,0.752459016,0.428571429,0.208791209,141,0.351233672,0,0.25,sun,sun,2014,8,24,0,6,1,Summer,SE,2,5
25-08-2014,0.83442623,0.510204082,0.175824176,291,0.522496372,0,0.98,sun,sun,2014,8,25,0,0,0,Summer,W,2,7
26-08-2014,0.890163934,0.87755102,0.153846154,150,0.394775036,0,0.97,sun,sun,2014,8,26,0,1,0,Summer,SE,2,5
27-08-2014,0.862295082,0.489795918,0.131868132,113,0.343976778,0,0.98,sun,sun,2014,8,27,0,2,0,Summer,SE,2,5
28-08-2014,0.742622951,0.326530612,0.208791209,236,0.417997097,0,0.39,sun,sun,2014,8,28,0,3,0,Summer,SW,2,6
29-08-2014,0.744262295,0.244897959,0.32967033,65,0.396226415,0,0.79,sun,sun,2014,8,29,0,4,0,Summer,NE,2,2
30-08-2014,0.662295082,0.387755102,0.197802198,360,0.36574746,0.150268336,0.37,rain,drizzle,2014,8,30,0,5,1,Summer,N,2,1
31-08-2014,0.698360656,0.489795918,0.164835165,340,0.313497823,0.023255814,0.76,rain,rain,2014,8,31,0,6,1,Summer,N,2,1
01-09-2014,0.716393443,0.06122449,0.230769231,257,0.557329463,0,0.86,sun,sun,2014,9,1,0,0,0,Fall,W,0,7
02-09-2014,0.680327869,0.183673469,0.428571429,248,0.718432511,0.053667263,0.53,rain,rain,2014,9,2,0,1,0,Fall,W,0,7
03-09-2014,0.672131148,0.040816327,0.252747253,330,0.486211901,0,0.21,sun,sun,2014,9,3,0,2,0,Fall,NW,0,3
04-09-2014,0.698360656,0.816326531,0.296703297,322,0.52394775,0,0.15,fog,rain,2014,9,4,0,3,0,Fall,NW,0,3
05-09-2014,0.808196721,0.897959184,0.67032967,179,0.570391872,0,0.27,fog,fog,2014,9,5,0,4,0,Fall,S,0,4
06-09-2014,0.898360656,0.346938776,0.274725275,189,0.545718433,0,0.34,sun,sun,2014,9,6,0,5,1,Fall,S,0,4
07-09-2014,0.806557377,0.93877551,0.186813187,153,0.368650218,0,0.59,sun,sun,2014,9,7,0,6,1,Fall,SE,0,5
08-09-2014,0.68852459,0.714285714,0.263736264,195,0.741654572,0,0.44,sun,sun,2014,9,8,0,0,0,Fall,S,0,4
09-09-2014,0.698360656,0.93877551,0.208791209,310,0.381712627,0,0.45,sun,sun,2014,9,9,0,1,0,Fall,NW,0,3
10-09-2014,0.68852459,0.428571429,0.384615385,261,0.586357039,0,0.71,sun,sun,2014,9,10,0,2,0,Fall,W,0,7
11-09-2014,0.73442623,0.673469388,0.538461538,142,0.568940493,0,0.54,sun,sun,2014,9,11,0,3,0,Fall,SE,0,5
